"Sample","Latitude_WGS84","Longitude_WGS84","ClusterNum","FaunalCluster","SurveyName","Year"
"CEFAS_DG_769",54.0002,1.9981,6,"D2c","NMP 345 1999",1999
"CEFAS_DG_770",54.0002,1.9981,6,"D2c","NMP 345 1999",1999
"CEFAS_DG_771",54.0002,1.9981,6,"D2c","NMP 345 1999",1999
"CEFAS_DG_7764",50.137,-4.901666667,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_7765",50.11533333,-4.9255,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_7766",50.10566667,-4.95,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_7767",50.10416667,-4.937,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_7768",50.102,-5.056166667,5,"C1b","Falmouth 1999_1",1999
"CEFAS_DG_7769",50.11,-4.989833333,12,"D1","Falmouth 1999_1",1999
"CEFAS_DG_7770",50.10683333,-4.963666667,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_7771",50.10133333,-4.912333333,5,"C1b","Falmouth 1999_1",1999
"CEFAS_DG_7772",50.093,-4.949333333,12,"D1","Falmouth 1999_1",1999
"CEFAS_DG_7773",50.07133333,-4.972666667,2,"D2a","Falmouth 1999_1",1999
"CEFAS_DG_7774",50.03866667,-5.008833333,2,"D2a","Falmouth 1999_1",1999
"CEFAS_DG_7775",50.12983333,-5.025833333,2,"D2a","Falmouth 1999_1",1999
"CEFAS_DG_7776",50.12416667,-4.975,5,"C1b","Falmouth 1999_1",1999
"CEFAS_DG_7777",50.096,-5.004166667,2,"D2a","Falmouth 1999_1",1999
"CEFAS_DG_7778",50.11616667,-5.041333333,5,"C1b","Falmouth 1999_1",1999
"CEFAS_DG_7779",50.16966667,-4.8655,10,"D2b","Falmouth 1999_1",1999
"CEFAS_DG_778",55.0084,-1.13495,10,"D2b","NMP 245 1998",1998
"CEFAS_DG_787",50.43055,-3.121266667,12,"D1","NMP 536 1998",1998
"CEFAS_DG_788",50.42965,-3.12155,12,"D1","NMP 536 1998",1998
"CEFAS_DG_789",50.43111667,-3.121066667,12,"D1","NMP 536 1998",1998
"CEFAS_DG_790",50.43036667,-3.121016667,12,"D1","NMP 536 1998",1998
"CEFAS_DG_791",50.43125,-3.121383333,12,"D1","NMP 536 1998",1998
"CEFAS_DG_792",55.0084,-1.13495,10,"D2b","NMP 245 2000",2000
"CEFAS_DG_793",55.0084,-1.13495,10,"D2b","NMP 245 2000",2000
"CEFAS_DG_794",55.0084,-1.13495,10,"D2b","NMP 245 2000",2000
"CEFAS_DG_795",55.0084,-1.13495,10,"D2b","NMP 245 2000",2000
"CEFAS_DG_796",55.0084,-1.13495,10,"D2b","NMP 245 2000",2000
"CEFAS_DG_797",54.0002,1.9981,10,"D2b","NMP 345 2000",2000
"CEFAS_DG_798",54.0002,1.9981,6,"D2c","NMP 345 2000",2000
"CEFAS_DG_799",54.0002,1.9981,6,"D2c","NMP 345 2000",2000
"CEFAS_DG_800",54.0002,1.9981,10,"D2b","NMP 345 2000",2000
"CEFAS_DG_801",54.0002,1.9981,10,"D2b","NMP 345 2000",2000
"CEFAS_DG_802",52.0004,2.33149,2,"D2a","NMP 475 2000",2000
"CEFAS_DG_803",52.0004,2.33149,10,"D2b","NMP 475 2000",2000
"CEFAS_DG_804",52.0004,2.33149,9,"D2d","NMP 475 2000",2000
"CEFAS_DG_807",50.4297,-3.12211,12,"D1","NMP 536 2000",2000
"CEFAS_DG_808",50.4298,-3.12269,12,"D1","NMP 536 2000",2000
"CEFAS_DG_809",50.4297,-3.12319,12,"D1","NMP 536 2000",2000
"CEFAS_DG_810",50.4295,-3.12391,12,"D1","NMP 536 2000",2000
"CEFAS_DG_811",50.4306,-3.11938,12,"D1","NMP 536 2000",2000
"CEFAS_DG_846",52.3587,-4.17623,10,"D2b","NMP 655 2000",2000
"CEFAS_DG_847",52.3587,-4.17623,10,"D2b","NMP 655 2000",2000
"CEFAS_DG_848",52.3587,-4.17623,10,"D2b","NMP 655 2000",2000
"CEFAS_DG_849",52.3587,-4.17623,10,"D2b","NMP 655 2000",2000
"CEFAS_DG_850",52.3587,-4.17623,10,"D2b","NMP 655 2000",2000
"CEFAS_DG_851",53.5002,-3.69298,2,"D2a","NMP 715 2000",2000
"CEFAS_DG_852",53.5002,-3.69298,2,"D2a","NMP 715 2000",2000
"CEFAS_DG_853",53.5002,-3.69298,5,"C1b","NMP 715 2000",2000
"CEFAS_DG_854",53.5002,-3.69298,5,"C1b","NMP 715 2000",2000
"CEFAS_DG_855",53.5002,-3.69298,2,"D2a","NMP 715 2000",2000
"CEFAS_DG_856",54.0002,-3.83464,10,"D2b","NMP 805 2000",2000
"CEFAS_DG_857",54.0002,-3.83464,10,"D2b","NMP 805 2000",2000
"CEFAS_DG_858",54.0002,-3.83464,10,"D2b","NMP 805 2000",2000
"CEFAS_DG_859",54.0002,-3.83464,10,"D2b","NMP 805 2000",2000
"CEFAS_DG_860",54.0002,-3.83464,12,"D1","NMP 805 2000",2000
"CEFAS_DG_861",54.0668,-5.50114,6,"D2c","NMP 815 2000",2000
"CEFAS_DG_862",54.0668,-5.50114,6,"D2c","NMP 815 2000",2000
"CEFAS_DG_863",54.0668,-5.50114,6,"D2c","NMP 815 2000",2000
"CEFAS_DG_864",54.0668,-5.50114,6,"D2c","NMP 815 2000",2000
"CEFAS_DG_865",54.0668,-5.50114,6,"D2c","NMP 815 2000",2000
"CEFAS_DG_9430",54.68019,-1.080801,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9431",54.68052,-1.080045,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9432",54.68074,-1.079451,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9433",54.69976,-1.060356,5,"C1b","Inner Tees 2006",2006
"CEFAS_DG_9434",54.69985,-1.060301,5,"C1b","Inner Tees 2006",2006
"CEFAS_DG_9435",54.70011,-1.059607,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9436",54.67933,-1.058473,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9437",54.67941,-1.058282,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9438",54.67954,-1.057899,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9439",54.67959,-1.049948,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9440",54.67957,-1.050024,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9441",54.67973,-1.050271,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9442",54.68972,-1.03056,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9443",54.68985,-1.030382,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9444",54.68996,-1.030138,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9445",54.68124,-1.035349,2,"D2a","Inner Tees 2006",2006
"CEFAS_DG_9446",54.6812,-1.034901,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9447",54.68116,-1.034889,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9448",54.67986,-1.019825,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9449",54.67999,-1.019619,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9450",54.68003,-1.019225,10,"D2b","Inner Tees 2006",2006
"CEFAS_DG_9451",54.66957,-1.030398,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9452",54.67,-1.030075,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9453",54.66967,-1.028795,9,"D2d","Inner Tees 2006",2006
"CEFAS_DG_9454",54.66968,-0.9902608,12,"D1","Inner Tees 2006",2006
"CEFAS_DG_9455",54.6699,-0.9903807,12,"D1","Inner Tees 2006",2006
"CEFAS_DG_9456",54.67029,-0.9903229,12,"D1","Inner Tees 2006",2006
"CEFAS_DG_9639",52.25,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9640",52.25,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9641",52.25,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9645",55,0,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9646",55,0,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9647",55,0,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9648",54.75,-0.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9649",54.75,-0.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9650",54.75,-0.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9651",55,-1,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9652",55,-1,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9653",55,-1,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9660",52.75,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9661",52.75,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9662",52.75,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9666",53.25,2.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9667",53.25,2.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9668",53.25,2.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9669",54.5,0,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9670",54.5,0,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9671",54.5,0,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9672",54.25,0.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9673",54.25,0.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9674",54.25,0.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9675",54,1,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9676",54,1,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9677",54,1,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9678",53.75,1.5,2,"D2a","North Sea Benthos",2000
"CEFAS_DG_9679",53.75,1.5,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9680",54.25,1.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9681",54.25,1.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9682",54.25,1.5,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9683",54.5,2,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9684",54.5,2,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9685",54.5,2,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9686",53.5,2,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9687",53.5,2,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9688",53,1,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9689",53,1,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9690",53,1,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9691",53.25,0.5,4,"C1a","North Sea Benthos",2000
"CEFAS_DG_9692",53.25,0.5,1,"A2a","North Sea Benthos",2000
"CEFAS_DG_9693",53.25,0.5,5,"C1b","North Sea Benthos",2000
"CEFAS_DG_9694",54.75,0.5,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9695",54.75,0.5,10,"D2b","North Sea Benthos",2000
"CEFAS_DG_9710",53.5,2,9,"D2d","North Sea Benthos",2000
"CEFAS_DG_9723",54.75,2.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9724",54.75,2.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9725",54.75,2.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9726",54.5,1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9727",54.5,1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9728",54.5,1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9729",54.75,1.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9730",54.75,1.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9731",54.75,1.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9756",55.75,-1.5,2,"D2a","North Sea Benthos",2001
"CEFAS_DG_9757",55.75,-1.5,2,"D2a","North Sea Benthos",2001
"CEFAS_DG_9758",55.75,-1.5,6,"D2c","North Sea Benthos",2001
"CEFAS_DG_9759",56,-2,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9760",56,-2,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9761",56,-2,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9762",56,-1,2,"D2a","North Sea Benthos",2001
"CEFAS_DG_9763",56,-1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9764",56,-1,2,"D2a","North Sea Benthos",2001
"CEFAS_DG_9765",55.75,-0.5,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9766",55.75,-0.5,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9767",55.75,-0.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9768",56,0,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9769",56,0,6,"D2c","North Sea Benthos",2001
"CEFAS_DG_9770",56,0,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9771",55.75,0.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9772",55.75,0.5,2,"D2a","North Sea Benthos",2001
"CEFAS_DG_9773",55.75,0.5,6,"D2c","North Sea Benthos",2001
"CEFAS_DG_9774",55.5,1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9775",55.5,1,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9776",55.5,1,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9777",55.5,0,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9778",55.5,0,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9779",55.5,0,10,"D2b","North Sea Benthos",2001
"CEFAS_DG_9780",55.25,1.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9781",55.25,1.5,9,"D2d","North Sea Benthos",2001
"CEFAS_DG_9782",51.5,1,5,"C1b","North Sea Benthos",2000
"CEFAS_DG_9783",51.5,1,5,"C1b","North Sea Benthos",2000
"CEFAS_DG_9784",51.5,1,5,"C1b","North Sea Benthos",2000
"CEFAS_DG_9785",54,2,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9786",54,2,6,"D2c","North Sea Benthos",2000
"CEFAS_DG_9787",54,2,6,"D2c","North Sea Benthos",2000
"CEFAS_MHN_10112",50.44643,-0.8848521,2,"D2a","IOW EARS 2006",2006
"CEFAS_MHN_10113",50.44643,-0.884703,2,"D2a","IOW EARS 2006",2006
"CEFAS_MHN_10114",50.44642,-0.8845693,4,"C1a","IOW EARS 2006",2006
"CEFAS_MHN_10115",50.44642,-0.88443,2,"D2a","IOW EARS 2006",2006
"CEFAS_MHN_10116",50.66492,-0.7303704,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10117",50.66492,-0.7305284,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10118",50.66491,-0.7306594,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10119",50.66492,-0.7309454,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10124",50.66453,-0.8829652,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10125",50.66447,-0.8829677,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10126",50.6644,-0.8829707,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10127",50.6644,-0.8831077,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10128",50.62562,-0.8813931,4,"C1a","IOW EARS 2006",2006
"CEFAS_MHN_10129",50.62558,-0.8815065,2,"D2a","IOW EARS 2006",2006
"CEFAS_MHN_10130",50.62556,-0.8816281,4,"C1a","IOW EARS 2006",2006
"CEFAS_MHN_10131",50.62549,-0.8818916,2,"D2a","IOW EARS 2006",2006
"CEFAS_MHN_10132",50.62586,-0.8096111,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10133",50.62582,-0.8096066,11,"A1","IOW EARS 2006",2006
"CEFAS_MHN_10134",50.62571,-0.8095951,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10135",50.62566,-0.8098799,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10136",50.57755,-0.8844793,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10137",50.57754,-0.8846312,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10138",50.57752,-0.8847676,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10139",50.57751,-0.8849135,8,"A2b","IOW EARS 2006",2006
"CEFAS_MHN_10140",50.44815,-0.6020646,4,"C1a","IOW EARS 2006",2006
"CEFAS_MHN_10141",50.44813,-0.60221,3,"B1a","IOW EARS 2006",2006
"CEFAS_MHN_10142",50.44811,-0.602348,3,"B1a","IOW EARS 2006",2006
"CEFAS_MHN_10143",50.44809,-0.6024847,4,"C1a","IOW EARS 2006",2006
"CEFAS_MHN_10329",53.59201,1.68017,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10330",53.59098,1.681515,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10331",53.59225,1.68038,9,"D2d","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10332",53.59189,1.680763,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10333",53.59182,1.680893,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10334",53.59133,1.681309,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10335",53.59236,1.679878,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10336",53.59126,1.681832,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10337",53.59159,1.681221,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10338",53.59228,1.680453,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10339",53.608,1.649406,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10340",53.60716,1.650683,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10341",53.60648,1.651008,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10342",53.60741,1.650045,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10343",53.6074,1.650418,9,"D2d","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10344",53.60741,1.650295,9,"D2d","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10345",53.60656,1.65053,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10346",53.60643,1.650564,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10347",53.60701,1.650508,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10348",53.60632,1.65082,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10349",53.47886,1.886713,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10350",53.47857,1.885971,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10351",53.47844,1.886343,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10352",53.47738,1.888099,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10353",53.479,1.886437,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10354",53.47824,1.887246,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10355",53.47862,1.886758,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10356",53.47841,1.885978,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10357",53.47725,1.887311,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10358",53.47833,1.886308,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10359",53.5947,1.679685,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10360",53.59582,1.678979,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10361",53.59412,1.680282,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10362",53.5957,1.67923,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10363",53.59444,1.67983,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10364",53.59514,1.678573,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10365",53.59524,1.679161,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10366",53.59529,1.678461,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10367",53.59518,1.678971,2,"D2a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10368",53.59583,1.678829,6,"D2c","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10369",53.59824,1.625883,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10370",53.59695,1.627498,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10371",53.59719,1.627252,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10372",53.59802,1.625954,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10373",53.59738,1.626916,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10374",53.59835,1.62589,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10375",53.5975,1.62649,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10376",53.5972,1.626453,5,"C1b","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10377",53.59703,1.626607,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10378",53.59706,1.626306,4,"C1a","Area 408 AEO916 2007T3",2007
"CEFAS_MHN_10404",50.20418167,-0.573833346,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10405",50.20449829,-2.0415833,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10406",50.16664886,-0.570416629,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10407",50.20418167,-2.041716576,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10408",50.24946594,-1.998883367,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10410",50.20776749,-0.299966663,7,"B1b","Wight 2006",2006
"CEFAS_MHN_10411",50.20776749,-0.299966663,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10412",50.20426559,-0.40018332,2,"D2a","Wight 2006",2006
"CEFAS_MHN_10413",50.20426559,-0.40018332,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10414",50.20426559,-0.40018332,7,"B1b","Wight 2006",2006
"CEFAS_MHN_10415",50.20423508,-0.499650002,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10416",50.20423508,-0.499650002,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10417",50.20423508,-0.499650002,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10418",50.20384979,-0.599300027,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10419",50.20384979,-0.599300027,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10420",50.20384979,-0.599300027,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10421",50.20411682,-0.700016677,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10422",50.20411682,-0.700016677,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10423",50.20411682,-0.700016677,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10424",50.20423508,-0.800550044,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10425",50.20423508,-0.800550044,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10426",50.20423508,-0.800550044,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10427",50.20413208,-0.900349975,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10428",50.20413208,-0.900349975,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10429",50.20413208,-0.900349975,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10430",50.20416641,-1.200066686,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10431",50.20431519,-1.500200033,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10432",50.20431519,-1.500200033,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10433",50.20431519,-1.500200033,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10434",50.20483398,-1.599650025,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10435",50.20483398,-1.599650025,6,"D2c","Wight 2006",2006
"CEFAS_MHN_10436",50.20483398,-1.599650025,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10437",50.20431519,-1.69993329,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10438",50.20431519,-1.69993329,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10439",50.20431519,-1.69993329,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10440",50.20433426,-1.799649954,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10441",50.20433426,-1.799649954,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10442",50.20433426,-1.799649954,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10443",50.20401764,-1.899466634,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10444",50.20401764,-1.899466634,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10445",50.20401764,-1.899466634,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10446",50.20416641,-1.999183297,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10447",50.20416641,-1.999183297,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10448",50.20416641,-1.999183297,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10449",50.20415115,-2.100766659,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10450",50.20415115,-2.100766659,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10451",50.20415115,-2.100766659,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10452",50.20420074,-2.201016665,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10453",50.20420074,-2.201016665,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10454",50.20420074,-2.201016665,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10455",50.20411682,-2.298983335,8,"A2b","Wight 2006",2006
"CEFAS_MHN_10456",50.20411682,-2.298983335,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10457",50.20411682,-2.298983335,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10458",50.20423508,-2.398583412,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10459",50.20423508,-2.398583412,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10460",50.20423508,-2.398583412,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10461",50.20436478,-2.499449968,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10462",50.20436478,-2.499449968,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10463",50.20436478,-2.499449968,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10464",50.20420074,-2.599616766,2,"D2a","Wight 2006",2006
"CEFAS_MHN_10465",50.20420074,-2.599616766,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10466",50.20420074,-2.599616766,4,"C1a","Wight 2006",2006
"CEFAS_MHN_10467",50.20441818,-2.700566769,7,"B1b","Wight 2006",2006
"CEFAS_MHN_10468",50.20441818,-2.700566769,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10469",50.20441818,-2.700566769,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10470",50.20416641,-2.80006671,3,"B1a","Wight 2006",2006
"CEFAS_MHN_10471",50.20416641,-2.80006671,2,"D2a","Wight 2006",2006
